Dataset,ROC-AUC,MCC
1_3_1_0,0.13333333333333336,0
1_3_1_0,0.10833333333333334,0
1_3_1_0,0.05000000000000001,0
1_3_1_0,0.4458333333333333,0
1_3_1_0,0.22083333333333333,0
1_3_1_0,0.23333333333333336,0
1_3_1_0,0.07916666666666668,0
1_3_1_0,0.20416666666666666,0
1_3_1_0,0.23333333333333334,0
1_3_1_0,0.1791666666666667,0
1_3_1_0,0.004166666666666668,0
1_3_1_0,0.3666666666666667,0
1_3_1_0,0.44583333333333336,0
1_3_1_0,0.16666666666666666,0
1_3_1_0,0,0
1_3_1_0,0.2791666666666667,0
1_3_1_0,0.42083333333333334,0
1_3_1_0,0.15000000000000002,0
1_3_1_0,0.11250000000000002,0
1_3_1_0,0.2375,0
1_3_1_0,0.037500000000000006,0
1_3_1_0,0.07500000000000001,0
1_3_1_0,0.275,0
1_3_1_0,0.3416666666666667,0
1_3_1_0,0.4916666666666667,0
1_3_1_0,0.3125,0
1_3_1_0,0.5125,0
1_3_1_0,0.037500000000000006,0
1_3_1_0,0.13333333333333333,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.7083333333333333,0
1_3_1_1,0.29166666666666663,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.625,0
1_3_1_1,0.3333333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.7083333333333333,0
1_3_1_1,0.9166666666666666,0
1_3_1_1,0.625,0
1_3_1_1,0.625,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.49999999999999994,0
1_3_1_1,0.75,0
1_3_1_1,0.5833333333333333,0
1_3_1_1,0.25,0
1_3_1_1,0.5,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.7083333333333333,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.9166666666666666,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.9166666666666666,0
1_3_1_1,0.5,0
1_3_1_1,0.75,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.7083333333333333,0
1_3_1_1,0.5,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.5416666666666666,0
1_3_1_1,0.625,0
1_3_1_1,0.75,0
1_3_1_1,0.9583333333333333,0
1_3_1_1,0.7916666666666666,0
1_3_1_1,0.7083333333333333,0
1_3_1_1,0.8333333333333333,0
1_3_1_1,0.75,0
1_3_1_1,0.6666666666666665,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.3611111111111111,0
1_4_0_0,0.25,0
1_4_0_0,0.2222222222222222,0
1_4_0_0,0.08333333333333333,0
1_4_0_0,0.3055555555555556,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0.027777777777777776,0
1_4_0_0,0.25,0
1_4_0_0,0.08333333333333333,0
1_4_0_0,0.027777777777777776,0
1_4_0_0,0.08333333333333333,0
1_4_0_0,0.41666666666666663,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.3055555555555556,0
1_4_0_0,0.3055555555555556,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.3611111111111111,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0.08333333333333333,0
1_4_0_0,0.25,0
1_4_0_0,0.25,0
1_4_0_0,0.08333333333333333,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.027777777777777776,0
1_4_0_0,0.25,0
1_4_0_0,0.08333333333333333,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0,0
1_4_0_0,0.027777777777777776,0
1_4_0_0,0.41666666666666663,0
1_4_0_0,0.027777777777777776,0
1_4_0_0,0.25,0
1_4_0_0,0.3055555555555556,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0.25,0
1_4_0_0,0.25,0
1_4_0_0,0.25,0
1_4_0_0,0.19444444444444442,0
1_4_0_0,0.1388888888888889,0
1_4_0_0,0.25,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0.25,0
1_4_0_1,0.25,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0.75,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0.25,0
1_4_0_1,0,0
1_4_0_1,0.25,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0.25,0
1_4_0_1,0,0
1_4_0_1,0.25,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0.25,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0.25,0
1_4_0_1,0.75,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0.25,0
1_4_0_1,0.25,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_0_1,0,0
1_4_1_0,0.48461538461538467,0
1_4_1_0,0.3076923076923077,0
1_4_1_0,0.3,0
1_4_1_0,0.27692307692307694,0
1_4_1_0,0.4076923076923077,0
1_4_1_0,0.1692307692307692,0
1_4_1_0,0.4076923076923077,0
1_4_1_0,0.16923076923076924,0
1_4_1_0,0.37692307692307686,0
1_4_1_0,0.25384615384615383,0
1_4_1_0,0.17692307692307696,0
1_4_1_0,0.2230769230769231,0
1_4_1_0,0.36153846153846153,0
1_4_1_0,0.45384615384615384,0
1_4_1_0,0.27692307692307694,0
1_4_1_0,0.20769230769230768,0
1_4_1_0,0.11538461538461539,0
1_4_1_0,0.13076923076923078,0
1_4_1_0,0.43846153846153846,0
1_4_1_0,0.32307692307692304,0
1_4_1_0,0.2153846153846154,0
1_4_1_0,0.19999999999999998,0
1_4_1_0,0.4307692307692308,0
1_4_1_0,0.21538461538461534,0
1_4_1_0,0.13076923076923078,0
1_4_1_0,0.33076923076923076,0
1_4_1_0,0.5,0
1_4_1_0,0.37692307692307697,0
1_4_1_0,0.3769230769230769,0
1_4_1_0,0.26153846153846155,0
1_4_1_0,0.4615384615384615,0
1_4_1_0,0.3692307692307692,0
1_4_1_0,0.33076923076923076,0
1_4_1_0,0.3,0
1_4_1_0,0.3384615384615385,0
1_4_1_0,0.5153846153846153,0
1_4_1_0,0.34615384615384615,0
1_4_1_0,0.3846153846153846,0
1_4_1_0,0.13076923076923078,0
1_4_1_0,0.43846153846153846,0
1_4_1_0,0.22307692307692306,0
1_4_1_0,0.24615384615384614,0
1_4_1_0,0.5076923076923077,0
1_4_1_0,0.25384615384615383,0
1_4_1_0,0.13076923076923078,0
1_4_1_0,0.2692307692307693,0
1_4_1_0,0.36153846153846153,0
1_4_1_0,0.1769230769230769,0
1_4_1_0,0.13076923076923078,0
1_4_1_0,0.43076923076923074,0
1_4_1_1,0.5972222222222222,0
1_4_1_1,0.9166666666666666,0
1_4_1_1,0.4583333333333333,0
1_4_1_1,0.41666666666666663,0
1_4_1_1,0.7222222222222222,0
1_4_1_1,0.5,0
1_4_1_1,0.2638888888888889,0
1_4_1_1,0.5416666666666666,0
1_4_1_1,0.26388888888888884,0
1_4_1_1,0.3194444444444444,0
1_4_1_1,0.611111111111111,0
1_4_1_1,0.5972222222222222,0
1_4_1_1,0.861111111111111,0
1_4_1_1,0.18055555555555555,0
1_4_1_1,0.48611111111111105,0
1_4_1_1,0.4861111111111111,0
1_4_1_1,0.5416666666666667,0
1_4_1_1,0.26388888888888884,0
1_4_1_1,0.3055555555555555,0
1_4_1_1,0.375,0
1_4_1_1,0.5972222222222222,0
1_4_1_1,0.7638888888888888,0
1_4_1_1,0.7638888888888888,0
1_4_1_1,0.3611111111111111,0
1_4_1_1,0.6527777777777778,0
1_4_1_1,0.20833333333333331,0
1_4_1_1,0.1111111111111111,0
1_4_1_1,0.763888888888889,0
1_4_1_1,0.875,0
1_4_1_1,0.9305555555555555,0
1_4_1_1,0.6388888888888888,0
1_4_1_1,0.611111111111111,0
1_4_1_1,0.375,0
1_4_1_1,0.861111111111111,0
1_4_1_1,0.6805555555555556,0
1_4_1_1,0.48611111111111105,0
1_4_1_1,0.5833333333333333,0
1_4_1_1,0.3055555555555556,0
1_4_1_1,0.625,0
1_4_1_1,0.8194444444444444,0
1_4_1_1,0.5833333333333333,0
1_4_1_1,0.3472222222222222,0
1_4_1_1,0.5555555555555556,0
1_4_1_1,0.5833333333333333,0
1_4_1_1,0.5277777777777777,0
1_4_1_1,0.6805555555555555,0
1_4_1_1,0.5277777777777778,0
1_4_1_1,0.18055555555555552,0
1_4_1_1,0.9305555555555555,0
1_4_1_1,0.20833333333333331,0
1_5_0_0,0.6624999999999999,0
1_5_0_0,0,0
1_5_0_0,0.15,0
1_5_0_0,0.08749999999999998,0
1_5_0_0,0.2125,0
1_5_0_0,0.03749999999999999,0
1_5_0_0,0.325,0
1_5_0_0,0,0
1_5_0_0,0.4,0
1_5_0_0,0.36250000000000004,0
1_5_0_0,0.2625,0
1_5_0_0,0.275,0
1_5_0_0,0.6875,0
1_5_0_0,0.1375,0
1_5_0_0,0.45,0
1_5_0_0,0.4,0
1_5_0_0,0.8625,0
1_5_0_0,0.6,0
1_5_0_0,0.15,0
1_5_0_0,0.6375,0
1_5_0_0,0.23750000000000002,0
1_5_0_0,0.3875,0
1_5_0_0,0.41250000000000003,0
1_5_0_0,0.8,0
1_5_0_0,0.42500000000000004,0
1_5_0_0,0.8624999999999999,0
1_5_0_0,0.0625,0
1_5_0_0,0.17500000000000002,0
1_5_0_0,0.4,0
1_5_0_0,0.6125,0
1_5_0_0,0.425,0
1_5_0_0,0.21249999999999997,0
1_5_0_0,0.275,0
1_5_0_0,0.325,0
1_5_0_0,0.012499999999999997,0
1_5_0_0,0.55,0
1_5_0_0,0.46249999999999997,0
1_5_0_0,0.375,0
1_5_0_0,0.5625,0
1_5_0_0,0.2,0
1_5_0_0,0.3,0
1_5_0_0,0.15,0
1_5_0_0,0.48749999999999993,0
1_5_0_0,0.425,0
1_5_0_0,0.175,0
1_5_0_0,0.225,0
1_5_0_0,0.03749999999999999,0
1_5_0_0,0.6375,0
1_5_0_0,0.024999999999999994,0
1_5_0_0,0.0875,0
1_5_0_1,0.7272727272727273,0
1_5_0_1,0.38636363636363635,0
1_5_0_1,0.09090909090909091,0
1_5_0_1,0.25,0
1_5_0_1,0.5,0
1_5_0_1,0.20454545454545456,0
1_5_0_1,0.25,0
1_5_0_1,0,0
1_5_0_1,0.38636363636363635,0
1_5_0_1,0.38636363636363635,0
1_5_0_1,0.4545454545454546,0
1_5_0_1,0.5681818181818181,0
1_5_0_1,0.1590909090909091,0
1_5_0_1,0.38636363636363635,0
1_5_0_1,0.29545454545454547,0
1_5_0_1,0.25,0
1_5_0_1,0.4318181818181818,0
1_5_0_1,0.25,0
1_5_0_1,0.5,0
1_5_0_1,0.4318181818181818,0
1_5_0_1,0.022727272727272735,0
1_5_0_1,0.38636363636363635,0
1_5_0_1,0.4318181818181818,0
1_5_0_1,0.2727272727272727,0
1_5_0_1,0.2727272727272727,0
1_5_0_1,0,0
1_5_0_1,0.20454545454545456,0
1_5_0_1,0.47727272727272724,0
1_5_0_1,0.3181818181818182,0
1_5_0_1,0,0
1_5_0_1,0.25,0
1_5_0_1,0.5,0
1_5_0_1,0.4318181818181818,0
1_5_0_1,0.4772727272727273,0
1_5_0_1,0.47727272727272724,0
1_5_0_1,0.25,0
1_5_0_1,0.13636363636363635,0
1_5_0_1,0.18181818181818182,0
1_5_0_1,0.29545454545454547,0
1_5_0_1,0.4318181818181818,0
1_5_0_1,0.38636363636363635,0
1_5_0_1,0,0
1_5_0_1,0.18181818181818182,0
1_5_0_1,0.47727272727272724,0
1_5_0_1,0.36363636363636365,0
1_5_0_1,0.09090909090909091,0
1_5_0_1,0.7727272727272727,0
1_5_0_1,0.38636363636363635,0
1_5_0_1,0.04545454545454544,0
1_5_0_1,0.38636363636363635,0
1_5_1_0,0.652,0
1_5_1_0,0.712,0
1_5_1_0,0.8400000000000001,0
1_5_1_0,0.752,0
1_5_1_0,0.696,0
1_5_1_0,0.62,0
1_5_1_0,0.708,0
1_5_1_0,0.832,0
1_5_1_0,0.836,0
1_5_1_0,0.6679999999999999,0
1_5_1_0,0.836,0
1_5_1_0,0.776,0
1_5_1_0,0.792,0
1_5_1_0,0.588,0
1_5_1_0,0.776,0
1_5_1_0,0.8039999999999999,0
1_5_1_0,0.888,0
1_5_1_0,0.5439999999999999,0
1_5_1_0,0.6960000000000001,0
1_5_1_0,0.7719999999999999,0
1_5_1_0,0.704,0
1_5_1_0,0.764,0
1_5_1_0,0.776,0
1_5_1_0,0.616,0
1_5_1_0,0.736,0
1_5_1_0,0.616,0
1_5_1_0,0.82,0
1_5_1_0,0.736,0
1_5_1_0,0.72,0
1_5_1_0,0.7639999999999999,0
1_5_1_0,0.772,0
1_5_1_0,0.66,0
1_5_1_0,0.78,0
1_5_1_0,0.7160000000000001,0
1_5_1_0,0.872,0
1_5_1_0,0.876,0
1_5_1_0,0.744,0
1_5_1_0,0.54,0
1_5_1_0,0.42800000000000005,0
1_5_1_0,0.728,0
1_5_1_0,0.82,0
1_5_1_0,0.796,0
1_5_1_0,0.7,0
1_5_1_0,0.776,0
1_5_1_0,0.6960000000000001,0
1_5_1_0,0.7959999999999999,0
1_5_1_0,0.848,0
1_5_1_0,0.776,0
1_5_1_0,0.772,0
1_5_1_0,0.8079999999999999,0
1_5_1_1,0.9150326797385621,0.6362737544936452
1_5_1_1,0.9150326797385621,0.5829897614331537
1_5_1_1,0.9150326797385621,0.6571020777677317
1_5_1_1,0.9493464052287581,0.6683495915092551
1_5_1_1,0.9232026143790849,0.6683495915092551
1_5_1_1,0.9215686274509803,0.6362737544936452
1_5_1_1,0.9313725490196079,0.6362737544936452
1_5_1_1,0.9150326797385622,0.6184901159304442
1_5_1_1,0.8970588235294118,0.6571020777677317
1_5_1_1,0.923202614379085,0.7029350233548073
1_5_1_1,0.8839869281045751,0.5500819683203746
1_5_1_1,0.8954248366013072,0.578243309582912
1_5_1_1,0.9313725490196078,0.7404858727424125
1_5_1_1,0.8905228758169934,0.6571020777677317
1_5_1_1,0.9052287581699348,0.6184901159304442
1_5_1_1,0.9248366013071895,0.6184901159304442
1_5_1_1,0.8758169934640523,0.7029350233548073
1_5_1_1,0.9166666666666666,0.6683495915092551
1_5_1_1,0.9084967320261439,0.5829897614331537
1_5_1_1,0.9183006535947712,0.6683495915092551
1_5_1_1,0.9297385620915033,0.6184901159304442
1_5_1_1,0.8986928104575164,0.6362737544936452
1_5_1_1,0.9150326797385621,0.6683495915092551
1_5_1_1,0.9232026143790849,0.6571020777677317
1_5_1_1,0.8758169934640523,0.7029350233548073
1_5_1_1,0.9477124183006536,0.6184901159304442
1_5_1_1,0.9117647058823529,0.6571020777677317
1_5_1_1,0.9166666666666666,0.6683495915092551
1_5_1_1,0.8970588235294118,0.6362737544936452
1_5_1_1,0.9248366013071895,0.6683495915092551
1_5_1_1,0.9313725490196078,0.6571020777677317
1_5_1_1,0.9150326797385621,0.6571020777677317
1_5_1_1,0.9101307189542485,0.6184901159304442
1_5_1_1,0.9330065359477123,0.7029350233548073
1_5_1_1,0.9330065359477123,0.5829897614331537
1_5_1_1,0.9166666666666666,0.7029350233548073
1_5_1_1,0.877450980392157,0.578243309582912
1_5_1_1,0.9607843137254901,0.7029350233548073
1_5_1_1,0.9199346405228758,0.7029350233548073
1_5_1_1,0.9395424836601307,0.6683495915092551
1_5_1_1,0.9428104575163399,0.6683495915092551
1_5_1_1,0.9330065359477123,0.6184901159304442
1_5_1_1,0.9068627450980392,0.6184901159304442
1_5_1_1,0.9248366013071896,0.6571020777677317
1_5_1_1,0.9150326797385621,0.7029350233548073
1_5_1_1,0.9183006535947712,0.7029350233548073
1_5_1_1,0.9183006535947712,0.7029350233548073
1_5_1_1,0.923202614379085,0.5829897614331537
1_5_1_1,0.8839869281045752,0.6571020777677317
1_5_1_1,0.9068627450980392,0.7029350233548073
2_0_0_0,0.6022727272727272,0
2_0_0_0,0.42613636363636365,0
2_0_0_0,0.4943181818181819,0
2_0_0_0,0.5397727272727273,0
2_0_0_0,0.5852272727272727,0
2_0_0_0,0.5170454545454546,0
2_0_0_0,0.4886363636363637,0
2_0_0_0,0.5113636363636365,0
2_0_0_0,0.6250000000000001,0
2_0_0_0,0.4545454545454546,0
2_0_0_0,0.5795454545454546,0
2_0_0_0,0.5568181818181819,0
2_0_0_0,0.4829545454545455,0
2_0_0_0,0.5340909090909092,0
2_0_0_0,0.5738636363636365,0
2_0_0_0,0.5681818181818181,0
2_0_0_0,0.5397727272727273,0
2_0_0_0,0.4034090909090909,0
2_0_0_0,0.5511363636363636,0
2_0_0_0,0.590909090909091,0
2_0_0_0,0.5681818181818181,0
2_0_0_0,0.6704545454545455,0
2_0_0_0,0.46590909090909094,0
2_0_0_0,0.6590909090909091,0
2_0_0_0,0.5568181818181819,0
2_0_0_0,0.41477272727272724,0
2_0_0_0,0.5340909090909092,0
2_0_0_0,0.5113636363636365,0
2_0_0_0,0.6306818181818181,0
2_0_0_0,0.5113636363636365,0
2_0_0_0,0.5227272727272727,0
2_0_0_0,0.38636363636363635,0
2_0_0_0,0.3977272727272727,0
2_0_0_0,0.5511363636363636,0
2_0_0_0,0.42613636363636365,0
2_0_0_0,0.47727272727272735,0
2_0_0_0,0.5511363636363636,0
2_0_0_0,0.37499999999999994,0
2_0_0_0,0.42613636363636365,0
2_0_0_0,0.5681818181818181,0
2_0_0_0,0.5284090909090909,0
2_0_0_0,0.42045454545454547,0
2_0_0_0,0.4431818181818182,0
2_0_0_0,0.4943181818181819,0
2_0_0_0,0.5056818181818182,0
2_0_0_0,0.6250000000000001,0
2_0_0_0,0.42613636363636365,0
2_0_0_0,0.4602272727272728,0
2_0_0_0,0.5056818181818182,0
2_0_0_0,0.43749999999999994,0
2_0_0_1,0.4735576923076924,0
2_0_0_1,0.6923076923076923,-0.09656090991705352
2_0_0_1,0.47115384615384626,-0.09656090991705352
2_0_0_1,0.4447115384615385,-0.09656090991705352
2_0_0_1,0.4495192307692309,-0.09656090991705352
2_0_0_1,0.49759615384615385,-0.09656090991705352
2_0_0_1,0.4495192307692307,0
2_0_0_1,0.5360576923076924,-0.09656090991705352
2_0_0_1,0.34134615384615385,-0.09656090991705352
2_0_0_1,0.6105769230769232,-0.09656090991705352
2_0_0_1,0.37259615384615385,0
2_0_0_1,0.31730769230769224,-0.09656090991705352
2_0_0_1,0.4447115384615386,-0.1386750490563073
2_0_0_1,0.5336538461538461,-0.09656090991705352
2_0_0_1,0.4471153846153847,-0.09656090991705352
2_0_0_1,0.6153846153846155,-0.09656090991705352
2_0_0_1,0.47836538461538464,-0.09656090991705352
2_0_0_1,0.6346153846153847,-0.09656090991705352
2_0_0_1,0.3485576923076924,0
2_0_0_1,0.5336538461538461,-0.09656090991705352
2_0_0_1,0.3846153846153847,-0.09656090991705352
2_0_0_1,0.545673076923077,-0.09656090991705352
2_0_0_1,0.46875000000000006,-0.09656090991705352
2_0_0_1,0.5120192307692308,-0.09656090991705352
2_0_0_1,0.36057692307692313,-0.09656090991705352
2_0_0_1,0.4423076923076924,-0.09656090991705352
2_0_0_1,0.4134615384615385,-0.09656090991705352
2_0_0_1,0.5,0
2_0_0_1,0.3942307692307693,0
2_0_0_1,0.4639423076923077,0
2_0_0_1,0.5504807692307692,0
2_0_0_1,0.6274038461538463,-0.09656090991705352
2_0_0_1,0.5072115384615384,-0.09656090991705352
2_0_0_1,0.4375,-0.09656090991705352
2_0_0_1,0.46634615384615397,-0.09656090991705352
2_0_0_1,0.44471153846153844,-0.09656090991705352
2_0_0_1,0.5528846153846155,-0.1386750490563073
2_0_0_1,0.47115384615384626,-0.09656090991705352
2_0_0_1,0.5913461538461539,-0.09656090991705352
2_0_0_1,0.4375,-0.09656090991705352
2_0_0_1,0.43509615384615374,0
2_0_0_1,0.5360576923076923,-0.09656090991705352
2_0_0_1,0.5360576923076924,0
2_0_0_1,0.5,0
2_0_0_1,0.5432692307692307,-0.09656090991705352
2_0_0_1,0.5216346153846154,0
2_0_0_1,0.3245192307692308,-0.09656090991705352
2_0_0_1,0.34615384615384615,-0.09656090991705352
2_0_0_1,0.5096153846153847,-0.09656090991705352
2_0_0_1,0.5072115384615385,-0.1386750490563073
2_0_1_0,0.96,0
2_0_1_0,0.895,0
2_0_1_0,0.9550000000000001,0
2_0_1_0,0.9149999999999999,0
2_0_1_0,0.9400000000000001,0
2_0_1_0,0.86,0
2_0_1_0,0.96,0
2_0_1_0,0.995,0
2_0_1_0,0.98,0
2_0_1_0,0.995,0
2_0_1_0,0.98,0
2_0_1_0,0.885,0
2_0_1_0,0.95,0
2_0_1_0,0.9349999999999999,0
2_0_1_0,0.9349999999999999,0
2_0_1_0,0.945,0
2_0_1_0,0.995,0
2_0_1_0,0.995,0
2_0_1_0,0.995,0
2_0_1_0,0.995,0
2_0_1_0,0.9550000000000001,0
2_0_1_0,0.855,0
2_0_1_0,0.9550000000000001,0
2_0_1_0,0.97,0
2_0_1_0,0.91,0
2_0_1_0,0.96,0
2_0_1_0,0.97,0
2_0_1_0,0.93,0
2_0_1_0,0.96,0
2_0_1_0,0.96,0
2_0_1_0,0.98,0
2_0_1_0,0.995,0
2_0_1_0,0.995,0
2_0_1_0,0.9400000000000001,0
2_0_1_0,0.9700000000000001,0
2_0_1_0,0.9049999999999999,0
2_0_1_0,0.97,0
2_0_1_0,0.98,0
2_0_1_0,0.9550000000000001,0
2_0_1_0,0.9650000000000001,0
2_0_1_0,0.9,0
2_0_1_0,0.9550000000000001,0
2_0_1_0,0.995,0
2_0_1_0,0.98,0
2_0_1_0,0.955,0
2_0_1_0,0.9400000000000001,0
2_0_1_0,0.915,0
2_0_1_0,0.93,0
2_0_1_0,0.995,0
2_0_1_0,0.9700000000000001,0
2_0_1_1,0.920952380952381,0
2_0_1_1,0.8142857142857143,0
2_0_1_1,0.7361904761904763,0
2_0_1_1,0.8019047619047621,0
2_0_1_1,0.7123809523809523,0
2_0_1_1,0.9266666666666666,0
2_0_1_1,0.9161904761904762,0
2_0_1_1,0.5476190476190477,0
2_0_1_1,0.8428571428571429,0
2_0_1_1,0.7323809523809525,0
2_0_1_1,0.9257142857142857,0
2_0_1_1,0.742857142857143,0
2_0_1_1,0.7857142857142857,0
2_0_1_1,0.8523809523809526,0
2_0_1_1,0.8466666666666666,0
2_0_1_1,0.800952380952381,0
2_0_1_1,0.8961904761904762,0
2_0_1_1,0.8990476190476191,0
2_0_1_1,0.9028571428571429,0
2_0_1_1,0.8161904761904762,0
2_0_1_1,0.8228571428571428,0
2_0_1_1,0.8733333333333333,0
2_0_1_1,0.8533333333333333,0
2_0_1_1,0.8857142857142857,0
2_0_1_1,0.9542857142857143,0
2_0_1_1,0.8019047619047619,0
2_0_1_1,0.8857142857142857,0
2_0_1_1,0.7657142857142857,0
2_0_1_1,0.722857142857143,0
2_0_1_1,0.7828571428571431,0
2_0_1_1,0.8961904761904762,0
2_0_1_1,0.9342857142857143,0
2_0_1_1,0.8866666666666666,0
2_0_1_1,0.8733333333333333,0
2_0_1_1,0.8314285714285715,0
2_0_1_1,0.9142857142857143,0
2_0_1_1,0.8923809523809524,0
2_0_1_1,0.8838095238095238,0
2_0_1_1,0.8571428571428572,0
2_0_1_1,0.8857142857142857,0
2_0_1_1,0.7542857142857144,0
2_0_1_1,0.9161904761904761,0
2_0_1_1,0.7971428571428575,0
2_0_1_1,0.8990476190476191,0
2_0_1_1,0.7876190476190477,0
2_0_1_1,0.9323809523809524,0
2_0_1_1,0.9342857142857143,0
2_0_1_1,0.7714285714285716,0
2_0_1_1,0.7999999999999999,0
2_0_1_1,0.8438095238095238,0
2_1_0_0,0.5955882352941176,0
2_1_0_0,0.6617647058823528,0
2_1_0_0,0.6029411764705883,0
2_1_0_0,0.6985294117647058,0
2_1_0_0,0.6102941176470589,0
2_1_0_0,0.5147058823529411,0
2_1_0_0,0.5661764705882353,0
2_1_0_0,0.7720588235294118,0
2_1_0_0,0.625,0
2_1_0_0,0.6617647058823529,0
2_1_0_0,0.5514705882352942,0
2_1_0_0,0.5955882352941176,0
2_1_0_0,0.5955882352941178,0
2_1_0_0,0.4632352941176471,0
2_1_0_0,0.661764705882353,0
2_1_0_0,0.6691176470588236,0
2_1_0_0,0.6691176470588235,0
2_1_0_0,0.6691176470588236,0
2_1_0_0,0.5588235294117647,0
2_1_0_0,0.6323529411764706,0
2_1_0_0,0.5514705882352942,0
2_1_0_0,0.40441176470588236,0
2_1_0_0,0.6911764705882353,0
2_1_0_0,0.5882352941176471,0
2_1_0_0,0.7647058823529411,0
2_1_0_0,0.6838235294117647,0
2_1_0_0,0.5220588235294117,0
2_1_0_0,0.6470588235294118,0
2_1_0_0,0.5661764705882353,0
2_1_0_0,0.6470588235294118,0
2_1_0_0,0.625,0
2_1_0_0,0.7647058823529411,0
2_1_0_0,0.6764705882352942,0
2_1_0_0,0.6176470588235294,0
2_1_0_0,0.75,0
2_1_0_0,0.6617647058823529,0
2_1_0_0,0.5661764705882353,0
2_1_0_0,0.6029411764705883,0
2_1_0_0,0.5955882352941178,0
2_1_0_0,0.6544117647058824,0
2_1_0_0,0.5514705882352942,0
2_1_0_0,0.5073529411764706,0
2_1_0_0,0.6470588235294118,0
2_1_0_0,0.6544117647058824,0
2_1_0_0,0.625,0
2_1_0_0,0.5073529411764706,0
2_1_0_0,0.5,0
2_1_0_0,0.6764705882352944,0
2_1_0_0,0.5588235294117647,0
2_1_0_0,0.5808823529411765,0
2_1_0_1,0.44,0
2_1_0_1,0.5385714285714286,0
2_1_0_1,0.6357142857142858,0
2_1_0_1,0.5814285714285714,-0.12139539573337679
2_1_0_1,0.5857142857142857,0
2_1_0_1,0.4457142857142857,0
2_1_0_1,0.5985714285714285,0
2_1_0_1,0.5585714285714286,0
2_1_0_1,0.5457142857142857,0
2_1_0_1,0.5942857142857143,0
2_1_0_1,0.5742857142857144,-0.17398353448033602
2_1_0_1,0.5914285714285714,0
2_1_0_1,0.5842857142857144,0
2_1_0_1,0.5428571428571428,0
2_1_0_1,0.5442857142857143,0
2_1_0_1,0.4957142857142857,0
2_1_0_1,0.6257142857142856,0
2_1_0_1,0.5542857142857144,0
2_1_0_1,0.56,0
2_1_0_1,0.5314285714285714,0
2_1_0_1,0.6628571428571428,-0.12139539573337679
2_1_0_1,0.5142857142857142,-0.12139539573337679
2_1_0_1,0.47428571428571425,0
2_1_0_1,0.5528571428571427,0
2_1_0_1,0.5800000000000001,0
2_1_0_1,0.6214285714285716,0
2_1_0_1,0.47857142857142865,0
2_1_0_1,0.5,0
2_1_0_1,0.6328571428571429,0
2_1_0_1,0.5328571428571428,0
2_1_0_1,0.562857142857143,0
2_1_0_1,0.6142857142857143,0
