Dataset,ROC-AUC,MCC
2_1_0_1,0.5528571428571428,0
2_1_0_1,0.5942857142857143,0
2_1_0_1,0.5928571428571429,0
2_1_0_1,0.6057142857142858,0
2_1_0_1,0.5785714285714285,0
2_1_0_1,0.48714285714285716,0
2_1_0_1,0.6342857142857142,0
2_1_0_1,0.5957142857142858,0
2_1_0_1,0.5914285714285714,0
2_1_0_1,0.5928571428571429,0
2_1_0_1,0.6042857142857142,0
2_1_0_1,0.5742857142857143,0
2_1_0_1,0.5942857142857142,0
2_1_0_1,0.5528571428571428,0
2_1_0_1,0.5185714285714286,0
2_1_0_1,0.5685714285714285,0
2_1_0_1,0.5342857142857143,0
2_1_0_1,0.5657142857142856,0
2_1_0_1,0.6,0
2_1_1_0,0.8344254032258064,0.33152714424400576
2_1_1_0,0.8566028225806451,0.45034756891767613
2_1_1_0,0.8314012096774194,0.3649193548387097
2_1_1_0,0.8485383064516129,0.3860443241498841
2_1_1_0,0.8326612903225806,0.4187070193135534
2_1_1_0,0.8520665322580645,0.3666177875533832
2_1_1_0,0.8419858870967741,0.41497125023298187
2_1_1_0,0.8571068548387096,0.28922238652601767
2_1_1_0,0.8203125000000001,0.3860443241498841
2_1_1_0,0.8462701612903226,0.3860443241498841
2_1_1_0,0.8371975806451614,0.3985991098425041
2_1_1_0,0.8470262096774194,0.3666177875533832
2_1_1_0,0.8359375,0.3024596747315412
2_1_1_0,0.8296370967741935,0.27886915799634576
2_1_1_0,0.8298891129032259,0.23849888978799783
2_1_1_0,0.8523185483870969,0.3165238039539219
2_1_1_0,0.8447580645161291,0.3860443241498841
2_1_1_0,0.8457661290322581,0.16591227115686805
2_1_1_0,0.8220766129032258,0.3024596747315412
2_1_1_0,0.8490423387096774,0.2644551786455075
2_1_1_0,0.8591229838709679,0.46350708571746296
2_1_1_0,0.8608870967741935,0.2644551786455075
2_1_1_0,0.8555947580645161,0.40009458223690664
2_1_1_0,0.8422379032258064,0.405774886428811
2_1_1_0,0.8429939516129034,0.38207607104497077
2_1_1_0,0.858366935483871,0.4466342404962785
2_1_1_0,0.8477822580645161,0.33152714424400576
2_1_1_0,0.8311491935483871,0.477845682086464
2_1_1_0,0.8407258064516129,0.40009458223690664
2_1_1_0,0.8356854838709677,0.40009458223690664
2_1_1_0,0.8308971774193549,0.4377879236902638
2_1_1_0,0.8351814516129031,0.45034756891767613
2_1_1_0,0.8366935483870966,0.38207607104497077
2_1_1_0,0.8324092741935484,0.27886915799634576
2_1_1_0,0.8389616935483871,0.38207607104497077
2_1_1_0,0.8344254032258065,0.21013380215217603
2_1_1_0,0.8316532258064516,0.4918723214494622
2_1_1_0,0.8548387096774194,0.49391458057363097
2_1_1_0,0.8238407258064516,0.3666177875533832
2_1_1_0,0.8366935483870968,0.4307759003752253
2_1_1_0,0.8472782258064516,0.3860443241498841
2_1_1_0,0.8251008064516129,0.28922238652601767
2_1_1_0,0.8349294354838709,0.43230300916319514
2_1_1_0,0.8482862903225806,0.4476283381360197
2_1_1_0,0.8424899193548386,0.4476283381360197
2_1_1_0,0.8258568548387096,0.38207607104497077
2_1_1_0,0.8460181451612904,0.5072241568426729
2_1_1_0,0.8354334677419355,0.4918723214494622
2_1_1_0,0.8535786290322581,0.4466342404962785
2_1_1_0,0.8404737903225807,0.4773260020174509
2_1_1_1,0.29292929292929293,0.30151134457776363
2_1_1_1,0.3181818181818181,0.25362863675089403
2_1_1_1,0.4090909090909091,0.30151134457776363
2_1_1_1,0.21212121212121213,0.1829534767323246
2_1_1_1,0.18686868686868688,0.30151134457776363
2_1_1_1,0.3787878787878788,0.1829534767323246
2_1_1_1,0.19191919191919193,0.30151134457776363
2_1_1_1,0.22222222222222224,0.464420364012824
2_1_1_1,0.27777777777777773,0.3685138655950444
2_1_1_1,0.21717171717171718,0.1829534767323246
2_1_1_1,0.35858585858585856,0.3685138655950444
2_1_1_1,0.42424242424242425,0.30151134457776363
2_1_1_1,0.38383838383838376,0.30151134457776363
2_1_1_1,0.3333333333333333,0.17407765595569785
2_1_1_1,0.29292929292929293,0.25362863675089403
2_1_1_1,0.2676767676767677,0.30151134457776363
2_1_1_1,0.3686868686868687,0.1829534767323246
2_1_1_1,0.45454545454545453,0.4061811972299616
2_1_1_1,0.43434343434343436,0.1829534767323246
2_1_1_1,0.3939393939393939,0.1829534767323246
2_1_1_1,0.19696969696969696,0.30151134457776363
2_1_1_1,0.26262626262626265,0.25362863675089403
2_1_1_1,0.3939393939393939,0.1829534767323246
2_1_1_1,0.4747474747474747,0.30151134457776363
2_1_1_1,0.3434343434343434,0.1829534767323246
2_1_1_1,0.21717171717171718,0.30151134457776363
2_1_1_1,0.33333333333333326,0.1829534767323246
2_1_1_1,0.3232323232323232,0.30151134457776363
2_1_1_1,0.3535353535353535,0.1829534767323246
2_1_1_1,0.2777777777777778,0.1829534767323246
2_1_1_1,0.36868686868686873,0.17407765595569785
2_1_1_1,0.2222222222222222,0.30151134457776363
2_1_1_1,0.29797979797979796,0
2_1_1_1,0.33838383838383834,0.3685138655950444
2_1_1_1,0.2121212121212121,0.1829534767323246
2_1_1_1,0.24747474747474746,0.1829534767323246
2_1_1_1,0.3282828282828283,0.1829534767323246
2_1_1_1,0.3282828282828283,0.4061811972299616
2_1_1_1,0.2676767676767676,0.1829534767323246
2_1_1_1,0.3181818181818182,0.30151134457776363
2_1_1_1,0.30303030303030304,0.30151134457776363
2_1_1_1,0.30303030303030304,0.30151134457776363
2_1_1_1,0.25757575757575757,0.0335012605086404
2_1_1_1,0.4242424242424242,0.30151134457776363
2_1_1_1,0.2222222222222222,0.1829534767323246
2_1_1_1,0.4292929292929293,0.4061811972299616
2_1_1_1,0.24242424242424243,0.3685138655950444
2_1_1_1,0.21717171717171715,0.0335012605086404
2_1_1_1,0.11111111111111112,0.30151134457776363
2_1_1_1,0.25757575757575757,0.0335012605086404
2_2_0_0,0.5075231481481481,0
2_2_0_0,0.5052083333333334,0
2_2_0_0,0.49160879629629634,0
2_2_0_0,0.5541087962962963,0
2_2_0_0,0.5489004629629629,0
2_2_0_0,0.5075231481481481,0
2_2_0_0,0.5286458333333334,-0.03470528041969024
2_2_0_0,0.5407986111111112,0
2_2_0_0,0.5069444444444443,0
2_2_0_0,0.5413773148148149,0
2_2_0_0,0.5659722222222222,0
2_2_0_0,0.5396412037037038,0
2_2_0_0,0.5462962962962963,0
2_2_0_0,0.535300925925926,0
2_2_0_0,0.552951388888889,0
2_2_0_0,0.5031828703703703,-0.03470528041969024
2_2_0_0,0.5590277777777779,0
2_2_0_0,0.5271990740740742,0
2_2_0_0,0.5309606481481481,0
2_2_0_0,0.5546875,0
2_2_0_0,0.5095486111111109,0
2_2_0_0,0.5075231481481484,0
2_2_0_0,0.5344328703703702,0
2_2_0_0,0.5034722222222221,0
2_2_0_0,0.5515046296296295,-0.03470528041969024
2_2_0_0,0.5460069444444445,0
2_2_0_0,0.5601851851851851,-0.03470528041969024
2_2_0_0,0.5500578703703703,0
2_2_0_0,0.5491898148148149,-0.03470528041969024
2_2_0_0,0.5674189814814815,0
2_2_0_0,0.5590277777777779,0
2_2_0_0,0.5095486111111112,0
2_2_0_0,0.5083912037037037,0
2_2_0_0,0.513888888888889,0
2_2_0_0,0.5410879629629629,0
2_2_0_0,0.5428240740740741,0
2_2_0_0,0.5622106481481481,0
2_2_0_0,0.5306712962962962,0
2_2_0_0,0.4939236111111112,0
2_2_0_0,0.4730902777777779,0
2_2_0_0,0.5503472222222221,0
2_2_0_0,0.5532407407407407,0
2_2_0_0,0.5069444444444444,0
2_2_0_0,0.5873842592592592,-0.03470528041969024
2_2_0_0,0.5321180555555555,0
2_2_0_0,0.5598958333333334,0
2_2_0_0,0.5208333333333334,0
2_2_0_0,0.5127314814814814,0
2_2_0_0,0.4979745370370369,0
2_2_0_0,0.5185185185185186,0
2_2_0_1,0.1388888888888889,0.6708203932499369
2_2_0_1,0.1388888888888889,0.6708203932499369
2_2_0_1,0.6111111111111112,0.6708203932499369
2_2_0_1,0.3611111111111111,0.24056261216234406
2_2_0_1,0.19444444444444442,0.6708203932499369
2_2_0_1,0.08333333333333333,0.6708203932499369
2_2_0_1,0,0.6708203932499369
2_2_0_1,0.08333333333333333,0.6708203932499369
2_2_0_1,0,0.6708203932499369
2_2_0_1,0.25,0.3888888888888889
2_2_0_1,0.19444444444444442,0.6708203932499369
2_2_0_1,0.25,0
2_2_0_1,0.3611111111111111,0.3888888888888889
2_2_0_1,0.027777777777777776,0.6708203932499369
2_2_0_1,0.08333333333333333,0.6708203932499369
2_2_0_1,0.1111111111111111,0.6708203932499369
2_2_0_1,0.1111111111111111,0.6708203932499369
2_2_0_1,0.19444444444444442,0.3888888888888889
2_2_0_1,0.4722222222222222,0.3888888888888889
2_2_0_1,0.5555555555555556,0.24056261216234406
2_2_0_1,0.08333333333333333,0.3888888888888889
2_2_0_1,0.027777777777777776,0.6708203932499369
2_2_0_1,0.16666666666666669,0.6708203932499369
2_2_0_1,0.08333333333333333,0.6708203932499369
2_2_0_1,0.3055555555555556,0.6708203932499369
2_2_0_1,0.3888888888888889,0.6708203932499369
2_2_0_1,0.16666666666666669,0.3888888888888889
2_2_0_1,0.19444444444444442,0.3888888888888889
2_2_0_1,0.19444444444444442,0.6708203932499369
2_2_0_1,0.3055555555555556,0.3888888888888889
2_2_0_1,0.1388888888888889,0.6708203932499369
2_2_0_1,0,0.6708203932499369
2_2_0_1,0.25,0.6708203932499369
2_2_0_1,0.1388888888888889,0.3888888888888889
2_2_0_1,0.08333333333333333,0.3888888888888889
2_2_0_1,0.1388888888888889,0.6708203932499369
2_2_0_1,0.16666666666666669,0.3888888888888889
2_2_0_1,0.25,0.3888888888888889
2_2_0_1,0.027777777777777776,0.6708203932499369
2_2_0_1,0.19444444444444442,0.3888888888888889
2_2_0_1,0.19444444444444442,0.6708203932499369
2_2_0_1,0.08333333333333333,0.3888888888888889
2_2_0_1,0.08333333333333333,0.6708203932499369
2_2_0_1,0.4444444444444444,0.6708203932499369
2_2_0_1,0.25,0.6708203932499369
2_2_0_1,0.3055555555555556,0.3888888888888889
2_2_0_1,0,0.6708203932499369
2_2_0_1,0.027777777777777776,0.3888888888888889
2_2_0_1,0.25,0.3888888888888889
2_2_0_1,0.41666666666666663,0.3888888888888889
2_2_1_0,0.9033333333333333,0
2_2_1_0,0.8833333333333333,0
2_2_1_0,0.93,0
2_2_1_0,0.9700000000000001,0
2_2_1_0,0.93,0
2_2_1_0,0.97,0
2_2_1_0,0.9366666666666666,0
2_2_1_0,0.9766666666666667,0
2_2_1_0,0.95,0
2_2_1_0,0.9766666666666667,0
2_2_1_0,0.9433333333333334,0
2_2_1_0,0.9633333333333334,0
2_2_1_0,0.9366666666666666,0
2_2_1_0,0.9700000000000001,0
2_2_1_0,0.97,0
2_2_1_0,0.9833333333333334,0
2_2_1_0,0.95,0
2_2_1_0,0.9833333333333334,0
2_2_1_0,0.97,0
2_2_1_0,0.9500000000000001,0
2_2_1_0,0.9433333333333334,0
2_2_1_0,0.93,0
2_2_1_0,0.9633333333333334,0
2_2_1_0,0.9500000000000001,0
2_2_1_0,0.99,0
2_2_1_0,0.97,0
2_2_1_0,0.9766666666666667,0
2_2_1_0,0.9766666666666667,0
2_2_1_0,0.8966666666666667,0
2_2_1_0,0.9366666666666666,0
2_2_1_0,0.9466666666666667,0
2_2_1_0,0.9633333333333334,0
2_2_1_0,0.9633333333333334,0
2_2_1_0,0.9433333333333334,0
2_2_1_0,0.97,0
2_2_1_0,0.9366666666666666,0
2_2_1_0,0.9566666666666667,0
2_2_1_0,0.9766666666666667,0
2_2_1_0,0.91,0
2_2_1_0,0.9700000000000001,0
2_2_1_0,0.9500000000000001,0
2_2_1_0,0.99,0
2_2_1_0,0.9433333333333334,0
2_2_1_0,0.9433333333333334,0
2_2_1_0,0.99,0
2_2_1_0,0.9766666666666667,0
2_2_1_0,0.9299999999999999,0
2_2_1_0,0.9500000000000001,0
2_2_1_0,0.9233333333333333,0
2_2_1_0,0.97,0
2_2_1_1,0.5088495575221239,0.05749135955885712
2_2_1_1,0.26106194690265483,0.04857861675572602
2_2_1_1,0.42920353982300885,0.04857861675572602
2_2_1_1,0.4513274336283186,0.061327497477906716
2_2_1_1,0.5619469026548672,0.046002157970025624
2_2_1_1,0.4823008849557522,0.05494780069907984
2_2_1_1,0.3672566371681416,0.05749135955885712
2_2_1_1,0.42035398230088494,0.0511335701391265
2_2_1_1,0.5221238938053098,0.05367728836549864
2_2_1_1,0.30530973451327437,0.0511335701391265
2_2_1_1,0.6371681415929203,0.06521031194035369
2_2_1_1,0.331858407079646,0.04857861675572602
2_2_1_1,0.4646017699115044,0.058766366761033056
2_2_1_1,0.42920353982300885,0.05367728836549864
2_2_1_1,0.3672566371681416,0.05749135955885712
2_2_1_1,0.5132743362831859,0.0562188247644985
2_2_1_1,0.3230088495575221,0.04729377709324557
2_2_1_1,0.3672566371681416,0.05494780069907984
2_2_1_1,0.4734513274336283,0.05494780069907984
2_2_1_1,0.3495575221238938,0.046002157970025624
2_2_1_1,0.49557522123893805,0.04857861675572602
2_2_1_1,0.26991150442477874,0.06783634653712142
2_2_1_1,0.2256637168141593,0.0511335701391265
2_2_1_1,0.3849557522123894,0.06521031194035369
2_2_1_1,0.4646017699115044,0.0562188247644985
2_2_1_1,0.39823008849557523,0.046002157970025624
2_2_1_1,0.42035398230088494,0.0524062439354106
2_2_1_1,0.42920353982300885,0.0562188247644985
2_2_1_1,0.5265486725663717,0.058766366761033056
2_2_1_1,0.7035398230088495,0.06651901052377393
2_2_1_1,0.4734513274336283,0.049858106308217756
2_2_1_1,0.37168141592920356,0.04729377709324557
2_2_1_1,0.4690265486725664,0.061327497477906716
2_2_1_1,0.5973451327433629,0.0524062439354106
2_2_1_1,0.331858407079646,0.046002157970025624
2_2_1_1,0.42035398230088494,0.05367728836549864
2_2_1_1,0.3938053097345133,0.058766366761033056
2_2_1_1,0.5,0.0524062439354106
2_2_1_1,0.44690265486725667,0.04857861675572602
2_2_1_1,0.5530973451327433,0.07320922875820239
2_2_1_1,0.44690265486725667,0.0511335701391265
2_2_1_1,0.30530973451327437,0.05367728836549864
2_2_1_1,0.3893805309734513,0.04857861675572602
2_2_1_1,0.4646017699115044,0.0562188247644985
2_2_1_1,0.3407079646017699,0.06521031194035369
2_2_1_1,0.5442477876106194,0.04857861675572602
2_2_1_1,0.3672566371681416,0.049858106308217756
2_2_1_1,0.18141592920353983,0.061327497477906716
2_2_1_1,0.5486725663716814,0.049858106308217756
2_2_1_1,0.43805309734513276,0.049858106308217756
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0.12080536912751677,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0.22483221476510068,0
2_3_0_0,0.7953020134228188,0
2_3_0_0,0,0
2_3_0_0,0.889261744966443,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_0,0,0
2_3_0_1,0.7761904761904762,0
2_3_0_1,0.5428571428571428,0
2_3_0_1,0.6047619047619047,0
2_3_0_1,0.5190476190476191,0
2_3_0_1,0.35714285714285715,0
2_3_0_1,0.41904761904761906,0
2_3_0_1,0.5571428571428572,0
2_3_0_1,0.46190476190476193,0
2_3_0_1,0.3380952380952381,0
2_3_0_1,0.5761904761904761,0
2_3_0_1,0.5666666666666667,0
2_3_0_1,0.5571428571428572,0
2_3_0_1,0.5428571428571428,0
2_3_0_1,0.6714285714285714,0
2_3_0_1,0.46190476190476193,0
2_3_0_1,0.5,0
2_3_0_1,0.5238095238095238,0
2_3_0_1,0.23809523809523808,0
2_3_0_1,0.39999999999999997,0
2_3_0_1,0.5857142857142857,0
2_3_0_1,0.5666666666666667,0
2_3_0_1,0.5952380952380952,0
2_3_0_1,0.3619047619047619,0
2_3_0_1,0.3238095238095238,0
2_3_0_1,0.4523809523809524,0
2_3_0_1,0.49523809523809526,0
2_3_0_1,0.5571428571428572,0
2_3_0_1,0.40476190476190477,0
2_3_0_1,0.5571428571428572,0
2_3_0_1,0.41428571428571426,0
2_3_0_1,0.7380952380952381,0
2_3_0_1,0.5571428571428572,0
2_3_0_1,0.5,0
2_3_0_1,0.7952380952380952,0
2_3_0_1,0.5285714285714286,0
2_3_0_1,0.6333333333333333,0
2_3_0_1,0.5857142857142857,0
2_3_0_1,0.4523809523809524,0
2_3_0_1,0.5380952380952381,0
2_3_0_1,0.48095238095238096,0
2_3_0_1,0.24285714285714288,0
2_3_0_1,0.6904761904761905,0
2_3_0_1,0.5619047619047619,0
2_3_0_1,0.5,0
2_3_0_1,0.5285714285714286,0
2_3_0_1,0.4904761904761905,0
2_3_0_1,0.719047619047619,0
2_3_0_1,0.5571428571428572,0
2_3_0_1,0.6142857142857143,0
2_3_0_1,0.49523809523809526,0
2_3_1_0,0.9388083735909822,0.7290058758110387
2_3_1_0,0.9355877616747181,0.7290058758110387
2_3_1_0,0.9573268921095008,0.7290058758110387
2_3_1_0,0.9396135265700483,0.7290058758110387
2_3_1_0,0.9138486312399354,0.7290058758110387
2_3_1_0,0.9275362318840579,0.7290058758110387
2_3_1_0,0.9347826086956521,0.7290058758110387
2_3_1_0,0.9275362318840579,0.7290058758110387
2_3_1_0,0.9524959742351047,0.7290058758110387
2_3_1_0,0.9468599033816424,0.7290058758110387
2_3_1_0,0.9291465378421899,0.7290058758110387
2_3_1_0,0.9210950080515298,0.7290058758110387
2_3_1_0,0.9114331723027373,0.7290058758110387
2_3_1_0,0.92914653784219,0.7290058758110387
2_3_1_0,0.9468599033816424,0.7290058758110387
2_3_1_0,0.9492753623188405,0.7290058758110387
2_3_1_0,0.9549114331723026,0.7290058758110387
2_3_1_0,0.961352657004831,0.7290058758110387
2_3_1_0,0.93317230273752,0.7290058758110387
2_3_1_0,0.9210950080515297,0.7290058758110387
2_3_1_0,0.9388083735909822,0.7290058758110387
2_3_1_0,0.9380032206119162,0.7290058758110387
2_3_1_0,0.9508856682769726,0.7290058758110387
2_3_1_0,0.9516908212560387,0.7290058758110387
2_3_1_0,0.9033816425120771,0.7290058758110387
2_3_1_0,0.9082125603864734,0.7290058758110387
2_3_1_0,0.9452495974235104,0.7290058758110387
2_3_1_0,0.9291465378421899,0.7290058758110387
2_3_1_0,0.9460547504025765,0.7290058758110387
2_3_1_0,0.9227053140096617,0.7290058758110387
2_3_1_0,0.9524959742351046,0.7290058758110387
2_3_1_0,0.929951690821256,0.7290058758110387
2_3_1_0,0.9428341384863123,0.7290058758110387
2_3_1_0,0.9371980676328502,0.7290058758110387
2_3_1_0,0.934782608695652,0.7290058758110387
2_3_1_0,0.9404186795491142,0.7290058758110387
2_3_1_0,0.9388083735909821,0.7290058758110387
2_3_1_0,0.9380032206119162,0.7290058758110387
2_3_1_0,0.9452495974235103,0.7290058758110387
2_3_1_0,0.9452495974235104,0.7290058758110387
2_3_1_0,0.9251207729468598,0.7290058758110387
2_3_1_0,0.9170692431561995,0.7290058758110387
2_3_1_0,0.9452495974235103,0.7290058758110387
2_3_1_0,0.9380032206119162,0.7290058758110387
2_3_1_0,0.9388083735909822,0.7290058758110387
2_3_1_0,0.9404186795491142,0.7290058758110387
2_3_1_0,0.9404186795491143,0.7290058758110387
2_3_1_0,0.9420289855072463,0.7290058758110387
2_3_1_0,0.9307568438003221,0.7290058758110387
2_3_1_0,0.9315619967793881,0.7290058758110387
2_3_1_1,0.9040816326530611,0.6699694009017967
2_3_1_1,0.9010204081632651,0.6699694009017967
2_3_1_1,0.8836734693877549,0.558791180356154
2_3_1_1,0.8795918367346938,0.5836881757502903
2_3_1_1,0.8867346938775508,0.5836881757502903
2_3_1_1,0.9214285714285714,0.6103234488126624
2_3_1_1,0.9183673469387755,0.5836881757502903
2_3_1_1,0.9030612244897958,0.558791180356154
2_3_1_1,0.9051020408163265,0.5836881757502903
2_3_1_1,0.9061224489795917,0.6103234488126624
2_3_1_1,0.9214285714285713,0.5133405206125929
2_3_1_1,0.8877551020408161,0.558791180356154
2_3_1_1,0.8887755102040814,0.5836881757502903
2_3_1_1,0.8969387755102038,0.638971739375796
2_3_1_1,0.8836734693877548,0.6103234488126624
2_3_1_1,0.9020408163265305,0.6103234488126624
2_3_1_1,0.8795918367346937,0.6103234488126624
2_3_1_1,0.907142857142857,0.5836881757502903
2_3_1_1,0.9040816326530611,0.5836881757502903
2_3_1_1,0.904081632653061,0.5836881757502903
2_3_1_1,0.887755102040816,0.558791180356154
2_3_1_1,0.8897959183673467,0.6103234488126624
2_3_1_1,0.893877551020408,0.638971739375796
2_3_1_1,0.9020408163265304,0.5836881757502903
2_3_1_1,0.8704081632653058,0.558791180356154
2_3_1_1,0.9153061224489796,0.558791180356154
2_3_1_1,0.9102040816326528,0.5354052832883731
2_3_1_1,0.8734693877551017,0.5836881757502903
2_3_1_1,0.890816326530612,0.5836881757502903
2_3_1_1,0.893877551020408,0.558791180356154
2_3_1_1,0.8999999999999999,0.6103234488126624
2_3_1_1,0.8857142857142852,0.6103234488126624
2_3_1_1,0.8989795918367344,0.5836881757502903
2_3_1_1,0.9163265306122448,0.558791180356154
2_3_1_1,0.8867346938775506,0.5836881757502903
2_3_1_1,0.9285714285714285,0.6103234488126624
2_3_1_1,0.9163265306122447,0.5836881757502903
2_3_1_1,0.8897959183673468,0.5836881757502903
2_3_1_1,0.8775510204081629,0.5836881757502903
2_3_1_1,0.893877551020408,0.5836881757502903
2_3_1_1,0.8938775510204079,0.5836881757502903
2_3_1_1,0.8724489795918365,0.5836881757502903
2_3_1_1,0.9030612244897958,0.5836881757502903
2_3_1_1,0.88469387755102,0.6103234488126624
2_3_1_1,0.877551020408163,0.5836881757502903
2_3_1_1,0.8897959183673466,0.5836881757502903
2_3_1_1,0.9030612244897958,0.5836881757502903
2_3_1_1,0.8642857142857139,0.5836881757502903
2_3_1_1,0.8969387755102038,0.5836881757502903
2_3_1_1,0.9142857142857141,0.6103234488126624
2_4_0_0,0.5,-0.0645917880798583
2_4_0_0,0.5275423728813561,-0.0645917880798583
2_4_0_0,0.6302966101694915,-0.0645917880798583
2_4_0_0,0.5826271186440677,-0.07972410051791008
2_4_0_0,0.5995762711864407,-0.0645917880798583
2_4_0_0,0.527542372881356,-0.0645917880798583
2_4_0_0,0.6610169491525424,-0.0645917880798583
2_4_0_0,0.6186440677966102,-0.0645917880798583
2_4_0_0,0.6588983050847459,-0.0645917880798583
2_4_0_0,0.6080508474576272,-0.0645917880798583
2_4_0_0,0.5084745762711864,-0.0645917880798583
2_4_0_0,0.5222457627118644,-0.0645917880798583
2_4_0_0,0.6091101694915255,-0.0645917880798583
2_4_0_0,0.5826271186440678,-0.0645917880798583
2_4_0_0,0.6271186440677967,-0.0645917880798583
2_4_0_0,0.6165254237288136,-0.0645917880798583
2_4_0_0,0.4798728813559323,-0.0645917880798583
2_4_0_0,0.5572033898305084,-0.0645917880798583
2_4_0_0,0.5921610169491526,-0.0645917880798583
2_4_0_0,0.597457627118644,-0.0645917880798583
2_4_0_0,0.6324152542372882,-0.0645917880798583
2_4_0_0,0.5413135593220338,-0.0645917880798583
2_4_0_0,0.5603813559322034,-0.0645917880798583
2_4_0_0,0.5858050847457628,-0.0645917880798583
2_4_0_0,0.5603813559322034,-0.0645917880798583
2_4_0_0,0.6260593220338982,-0.0645917880798583
2_4_0_0,0.6334745762711865,-0.0645917880798583
2_4_0_0,0.600635593220339,-0.0645917880798583
2_4_0_0,0.5879237288135594,-0.0645917880798583
2_4_0_0,0.5603813559322035,-0.0645917880798583
2_4_0_0,0.6472457627118645,-0.0645917880798583
2_4_0_0,0.5105932203389831,-0.0645917880798583
2_4_0_0,0.5286016949152542,-0.0645917880798583
2_4_0_0,0.5444915254237287,-0.0645917880798583
2_4_0_0,0.6218220338983051,-0.0645917880798583
2_4_0_0,0.5402542372881356,-0.0645917880798583
2_4_0_0,0.6218220338983053,-0.0645917880798583
2_4_0_0,0.5953389830508475,-0.0645917880798583
2_4_0_0,0.4692796610169492,-0.0645917880798583
2_4_0_0,0.5879237288135593,-0.0645917880798583
2_4_0_0,0.6122881355932204,-0.0645917880798583
2_4_0_0,0.565677966101695,-0.0645917880798583
2_4_0_0,0.593220338983051,-0.0645917880798583
2_4_0_0,0.614406779661017,-0.0645917880798583
2_4_0_0,0.5815677966101696,-0.0645917880798583
2_4_0_0,0.6514830508474577,-0.0645917880798583
2_4_0_0,0.6271186440677966,-0.0645917880798583
2_4_0_0,0.5529661016949153,-0.0645917880798583
2_4_0_0,0.6260593220338984,-0.0645917880798583
2_4_0_0,0.6165254237288138,-0.0645917880798583
2_4_0_1,0.39327485380116967,0.00746289438066075
2_4_0_1,0.4576023391812866,0.00746289438066075
2_4_0_1,0.38596491228070173,0.00746289438066075
2_4_0_1,0.44590643274853803,0.00746289438066075
2_4_0_1,0.4429824561403509,0.00746289438066075
2_4_0_1,0.34356725146198835,-0.024133340110370202
2_4_0_1,0.38450292397660824,0.04535398046623523
2_4_0_1,0.45175438596491235,-0.16791512356486687
2_4_0_1,0.4093567251461989,-0.024133340110370202
2_4_0_1,0.41666666666666663,0.00746289438066075
2_4_0_1,0.4108187134502924,-0.05170444895529875
2_4_0_1,0.39181286549707606,0.00746289438066075
2_4_0_1,0.36988304093567254,-0.024133340110370202
2_4_0_1,0.4137426900584795,0.00746289438066075
2_4_0_1,0.4108187134502924,0.00746289438066075
2_4_0_1,0.3991228070175438,0.00746289438066075
2_4_0_1,0.5058479532163742,0.00746289438066075
2_4_0_1,0.3742690058479532,0.00746289438066075
2_4_0_1,0.40350877192982454,0.00746289438066075
2_4_0_1,0.35964912280701755,0.00746289438066075
2_4_0_1,0.40497076023391815,0.04535398046623523
2_4_0_1,0.4137426900584795,0.00746289438066075
2_4_0_1,0.4093567251461988,-0.024133340110370202
2_4_0_1,0.5233918128654971,-0.05170444895529875
2_4_0_1,0.4298245614035087,0.00746289438066075
2_4_0_1,0.422514619883041,0.00746289438066075
2_4_0_1,0.41228070175438586,0.00746289438066075
2_4_0_1,0.38450292397660824,-0.024133340110370202
2_4_0_1,0.46345029239766083,-0.05170444895529875
2_4_0_1,0.456140350877193,0.04535398046623523
2_4_0_1,0.35233918128654973,0.00746289438066075
2_4_0_1,0.40497076023391815,0.04535398046623523
2_4_0_1,0.36403508771929827,0.00746289438066075
2_4_0_1,0.3771929824561404,0.04535398046623523
2_4_0_1,0.40058479532163743,-0.024133340110370202
2_4_0_1,0.4766081871345029,0.00746289438066075
2_4_0_1,0.37865497076023397,-0.024133340110370202
2_4_0_1,0.41228070175438597,0.00746289438066075
2_4_0_1,0.3801169590643275,-0.024133340110370202
2_4_0_1,0.3728070175438597,0.00746289438066075
2_4_0_1,0.42690058479532167,0.00746289438066075
2_4_0_1,0.3801169590643275,0.00746289438066075
2_4_0_1,0.402046783625731,0.00746289438066075
2_4_0_1,0.38304093567251457,-0.024133340110370202
